Date,Hashrate,Fees(sat),Nb_trans,Nb_trans_block,Price,Fee_per_block,Block_reward,ELectricity(TWh),Cambridge_MAX(TWh),Cambridge_MIN(TWh),Cambridge_GUESS(TWh),Dig_Guess(TWh),Dig_Min(TWh)
2017-07-08,5812562.76841065,192.41183082,220835.0,1338.39393939394,2502.86,0.002575228282371801,12.5,32.89435584217479,45.1956035599043,4.82543790950127,13.4443821741716,"14,3178979435","5,2639859417"
2017-07-11,6094383.99354571,207.57617324,265759.0,1536.17919075145,2327.09,0.00318874197827106,12.5,30.58576301863621,45.074004434263,4.81245503098182,13.4082099585489,"14,8073553339","5,6395610379"
2017-07-14,5559049.84406697,215.37764419,227903.0,1639.58992805755,2338.49,0.0035313101614268673,12.5,30.73643933969456,46.9017999213217,5.00760484510872,13.9519261417319,"14,6460684201","5,6861900002"
2017-07-17,5918988.32317922,198.03657541,230315.0,1556.18243243243,1910.96,0.0030818103963212214,12.5,25.116205144274375,44.5233981512328,4.99571042517824,13.4502206745037,"14,5558187315","5,8854085079"
2017-07-20,6478892.62402049,229.27219537,230199.0,1420.98148148148,2265.21,0.0032579154383937394,12.5,29.772617111596873,38.5857758929003,5.1402235732553,12.3458474424465,"14,5329350718","5,9262604248"
2017-07-23,6878824.26747855,125.37693822,181031.0,1052.50581395349,2825.51,0.0013195995641223752,12.5,37.131120843102764,34.076994798989,5.4536455925017,11.6804187459217,"14,6193266193","6,1137208711"
2017-07-26,5878995.15883341,167.53481996,237853.0,1618.04761904762,2564.3,0.0027107931654384966,12.5,33.70220919280413,34.4146987515773,5.5076913698206,11.7961720158814,"14,6330379666","6,4563664362"
2017-07-29,6713613.08566083,156.46665323,211134.0,1344.8025477707,2784.8,0.0021041675390485863,12.5,36.59843170167379,34.8043329485058,5.57004800758462,11.9297251828993,"14,8687174842","6,4742679815"
2017-08-01,6371518.15135964,75.94662047,131875.0,885.06711409396,2862.9,0.0006721785620457217,12.5,37.620528908261555,33.9917109830807,5.43999686233978,11.6511863946555,"15,0484742201","6,5519666885"
2017-08-04,7654374.1549891,113.47123621,235792.0,1317.27374301676,2790.0,0.001494726800470856,12.5,36.6649838065073,35.0246277233877,5.60530374639529,11.8258589960912,"15,3113718677","6,4896305293"
2017-08-07,6542565.61851024,121.82649183,249002.0,1627.46405228758,3210.2,0.0019826823606963156,12.5,42.18871868502831,35.7139681331433,5.71562504407934,11.8823829419988,"15,4363806269","6,5421156478"
2017-08-10,6149818.07831441,193.18600285,257965.0,1925.11194029851,3340.28,0.00371904680785077,12.5,43.90433789774411,40.7911317809864,5.77682688379186,12.8441295334647,"15,405256822","6,7300242366"
2017-08-13,6792336.38500398,189.71104645,263310.0,1779.12162162162,3868.52,0.003375190245996585,12.5,50.84607830890813,47.0585471005804,5.57865985262827,13.8603777979076,"15,7679274783","6,7747847579"
2017-08-16,5966241.41926025,347.52500864,274866.0,2114.35384615385,4179.97,0.007347908386526341,12.5,54.957092395293294,51.3816368990521,5.48590745593842,14.6000934557817,"15,9861745554","6,4866051772"
2017-08-19,6930018.8792946,265.91179874,266832.0,1767.09933774834,4104.71,0.0046989256345292395,12.5,53.95616465866582,54.8669338667831,5.85802515742386,15.5904406794406,"15,9565704797","6,4845359186"
2017-08-22,4084580.66395509,334.18474511,196283.0,2205.42696629213,3986.28,0.00737020048589056,12.5,52.4106031225519,49.7974193728848,5.31676393963308,14.149938004686,"16,0281257465","6,8412903219"
2017-08-25,4459277.5076504,425.81587924,208169.0,2061.07920792079,4331.77,0.00877640255104074,12.5,56.95942164597119,44.2800201358388,4.72768302593299,12.5821688685646,"16,224660432","6,6361701001"
2017-08-28,5695512.85630595,378.17846684,223771.0,1734.65891472868,4339.05,0.006560106488624305,12.5,57.04503901911852,43.1302479339368,4.60492430753254,12.2554610676121,"16,3615531745","5,8645376867"
2017-08-31,7196655.77967341,413.21489691,280724.0,1722.23312883436,4582.52,0.007116523847862768,12.5,60.24859412744192,49.2779421089442,5.26130046342968,14.0023285266815,"16,3741001603","5,5975533552"
2017-09-03,6799294.41760555,239.13526989,195289.0,1268.11038961039,4585.57,0.0030324992026979367,12.5,60.2690075111222,55.9329973594648,5.97184647601082,15.6687718084757,"16,3624128255","6,0884549592"
2017-09-06,7430760.7659943,272.59987797,276225.0,1705.09259259259,4385.02,0.0046480803266829105,12.5,57.64058827976407,60.5537756401835,6.46519708825845,16.6025348270245,"16,6477116077","7,7333503696"
2017-09-09,7751843.02131504,144.85041627,217890.0,1289.2899408284,4312.26,0.0018675418462171741,12.5,56.671562056293055,62.5467217943815,6.67797968582494,16.9031142631321,"16,6972213287","8,1609684845"
2017-09-12,8623352.00004277,148.9079562,256230.0,1362.92553191489,4198.59,0.002029504554102441,12.5,55.17842993567113,62.2140616579873,6.64246227468984,16.813213591523,"16,7315540521","8,5614667864"
2017-09-15,8256400.85110478,174.81664788,292079.0,1622.66111111111,3216.43,0.0028366817608968045,12.5,42.27348133651798,64.0201561655835,6.83529512166233,17.3013066674843,"16,9455746338","8,9162772938"
2017-09-18,6965995.45167762,168.30810036,218204.0,1718.14173228346,3678.53,0.0028917717110986886,12.5,48.347066307404845,64.5372516147051,6.89050429659269,17.4410505774878,"17,3017089838","8,9928270537"
2017-09-21,9653662.98815166,136.34884416,255257.0,1450.32386363636,3894.48,0.0019774998246448318,12.5,51.18156284179315,63.7412191856635,6.80551361701921,17.2259245609799,"17,680440124","9,4618063628"
2017-09-24,7953301.89364767,83.67519444,185277.0,1277.7724137931,3777.62,0.0010691785517420577,12.5,49.642172544535,64.4333147390505,6.87940717872118,17.4129618650031,"18,0005380071","9,4300157647"
2017-09-27,8063002.60942212,143.49865258,257961.0,1754.83673469388,3881.0,0.002518167069264587,12.5,51.00661338432329,65.3847979806786,6.9809950090136,17.6700981223687,"18,3814791153","9,8022947785"
2017-09-30,7569349.3884371,101.44145793,212678.0,1541.14492753623,4164.27,0.0015633598833069936,12.5,54.72535137759752,65.5741349992655,7.00121011745772,17.7212660360115,"18,7918963399","9,6532835184"
2017-10-03,10223761.0883278,152.53441884,282132.0,1541.70491803279,4394.07,0.0023516306369490143,12.5,57.74894209099009,69.4386468027041,7.413815775734,18.7656418675617,"19,2105477662","9,8269471228"
2017-10-06,8882939.96198973,149.02120217,283699.0,1784.27044025157,4318.58,0.002658941260026842,12.5,56.75821197249471,65.1944253904312,6.96066933479858,17.6186503477579,"19,5919885908","10,6755780714"
2017-10-09,8994675.05585124,149.34098656,296946.0,1844.3850931677,4605.66,0.0027544228941022188,12.5,60.53170785523618,70.8400974371525,7.56344566198607,19.1443808250741,"20,0336182884","11,2168503448"
2017-10-12,8547734.68040521,174.4145147,293164.0,1916.1045751634,4822.17,0.0033419644959157414,12.5,63.38025443560505,71.4828997795019,7.63207629299373,19.3180967470221,"20,5165891626","10,5499030573"
2017-10-15,11601113.0653046,162.7073282,283473.0,1453.70769230769,5825.99,0.0023652889459917195,12.5,76.56799429341348,70.4271920034247,7.51936063211566,19.0327940380141,"21,0334375165","9,8286788842"
2017-10-18,8983426.01467175,192.2026716,329579.0,2182.64238410596,5594.66,0.004195096973725589,12.5,73.53850421246625,74.3312741506446,7.93619113134845,20.0878636681068,"21,5933697363","10,0614032492"
2017-10-21,9102411.78970051,167.76730117,312257.0,2040.8954248366,5986.44,0.0034239551739503695,12.5,78.68336836408479,81.6012863722001,8.71239478420892,22.0525685119402,"22,1348019856","10,1568091795"
2017-10-24,9935312.21490186,199.79056912,347220.0,2079.16167664671,5900.59,0.004153968946697396,12.5,77.55951842404971,80.8448357932915,8.63163017410051,21.8481394035412,"22,7069563419","10,5491318078"
2017-10-27,7510989.94359475,166.66745997,246692.0,2372.03846153846,5889.82,0.003953416253357617,12.5,77.41671189751537,80.152337517592,8.55769361459876,21.6609932646972,"23,2788985638","10,5780942456"
2017-10-30,10616495.4010426,263.59097424,316077.0,2150.18367346939,6136.49,0.0056676900928473856,12.5,80.67003904542504,77.5908855345066,8.28421286583157,20.9687664891364,"23,8176047613","12,2388978767"
2017-11-02,10833158.5724924,277.59079476,341474.0,2276.49333333333,6751.98,0.006319335936658407,12.5,88.7658698329863,77.6155091273219,8.28684187416159,20.8287892398688,"24,5150279979","12,6207672538"
2017-11-05,10183169.0581429,197.6563993,251728.0,1785.30496453901,7365.99,0.003528769509431949,12.5,96.81643231642182,81.5213057209574,8.70385542117062,21.5030806677714,"25,2546483495","11,9938851962"
2017-11-08,10399832.2295927,262.16939123,301346.0,2092.68055555556,7128.64,0.005486367872888594,12.5,93.71144239095682,80.8564572085922,8.63287096775159,20.9001317738492,"26,0464197738","11,2350070154"
2017-11-11,5426063.16330753,323.8993876,197081.0,2433.0987654321,6569.22,0.007880792000937734,12.5,86.37397211403753,76.4016005205823,8.15723544901744,19.7486208738252,"26,7769677292","11,4597223846"
2017-11-14,8681701.06129205,615.08687921,271995.0,2124.9609375,6493.63,0.01307035591490031,12.5,85.41551780690999,67.8273778434953,7.24178403579134,17.5323181814238,"27,6011004351","12,4515696431"
2017-11-17,11326906.8534045,401.16643265,306617.0,1836.02994011976,7868.77,0.007365535813164372,12.5,103.45656294185127,70.1603597055803,7.49087151848337,18.1353575678489,"28,475893483","12,3859678539"
2017-11-20,11869513.1697352,329.01817427,336204.0,1921.16571428571,8049.72,0.006320984357844048,12.5,105.82680812050032,83.5056336176701,8.91571786582161,21.584902513916,"29,0519643074","11,5859267915"
2017-11-23,10648648.957991,265.91956914,352207.0,2243.35668789809,8236.72,0.005965524438731977,12.5,108.2821529358031,87.0956153739215,9.29901253823532,22.5128567474017,"29,8636233989","11,5840550782"
2017-11-26,10244850.0585939,191.22207725,329677.0,2154.75163398693,8768.8,0.004120360834088125,12.5,115.26001250783014,86.3715091498745,9.22170126570434,22.3256865939802,"30,1379703855","12,2651443759"
2017-11-29,11584046.1446846,290.90212855,398090.0,2301.09826589595,9919.0,0.006693943835518458,12.5,130.40545676702442,86.1083588846006,9.19360527481298,22.2576663589808,"30,2868941303","12,1727732792"
2017-12-02,10780528.4930301,190.29585342,326354.0,2027.04347826087,10879.88,0.0038573796861509748,12.5,143.00573978089844,89.6046789373395,9.56689988750411,23.1614105044519,"31,0489189082","12,0200320697"
2017-12-05,11918845.1662072,219.679754,405709.0,2279.26404494382,11591.22,0.005007081646943033,12.5,152.36964053999597,93.9192156653575,10.0275537442829,24.2766508856382,"31,9605762475","12,4617924328"
2017-12-08,12337090.7722833,641.42966479,385092.0,2468.53846153846,16860.88,0.01583393797905837,12.5,221.8326064035558,96.8612747527162,10.3416710993773,25.0371272252535,"32,5296010172","12,7009941525"
2017-12-11,13523349.5003875,483.63865068,368598.0,2155.54385964912,15068.95,0.010425043237622597,12.5,198.17114069140672,177.933599376073,11.0257906642075,33.7596649966597,"32,6843085403","13,3435722957"
2017-12-14,14630524.3132847,644.60794431,490644.0,2652.12972972973,16252.31,0.017095838931245173,12.5,213.84742603397052,260.437951315172,11.5809168296677,42.4197789273552,"33,1756918436","13,9624847439"
2017-12-17,14630524.3132847,535.43867532,391910.0,2118.43243243243,19279.9,0.011342906553765457,12.5,253.56777303739415,290.68967664,11.8820979895682,45.7449952194251,"34,9601172497","14,4310537671"
2017-12-20,12663310.6376441,911.59174277,370277.0,2722.625,17382.94,0.024819224686591715,12.5,228.86535196556449,292.922151428571,11.9733516058082,46.0963133319605,"35,767078665","14,822561978"
2017-12-23,12942648.372298,1065.61559484,308211.0,2217.34532374101,13776.61,0.02362837756123969,12.5,181.36684091245476,287.352385302857,11.745684398463,45.2198153161411,"37,0193615743","15,8789542868"
2017-12-26,13221986.1069519,725.62381816,247440.0,1742.53521126761,13740.94,0.012644250532782455,12.5,180.73859117497722,277.329691542857,11.3360013620639,43.6425729336923,"37,1561174271","15,9560150071"
2017-12-29,15363575.4059653,785.79504963,353824.0,2144.38787878788,14214.01,0.016850493796380924,12.5,187.02386755739784,290.482899222857,11.873645850638,45.712455254236,"36,8065601468","15,3423793666"
2018-01-01,14975580.9596883,469.41303646,241757.0,1549.72435897436,13796.0,0.007274608170221813,12.5,181.38493895162537,302.873615177143,12.3801230769073,47.6623464531451,"36,7950512819","15,6865537034"
2018-01-04,16127548.7258182,778.26109477,425008.0,2529.80952380952,15039.24,0.019688523295595697,12.5,197.92687436895497,320.88609216,13.1163928303399,48.9242270124766,"37,4856629941","16,3150911716"
2018-01-07,15551564.8427532,686.11400249,368187.0,2272.75925925926,17155.95,0.015593719520665785,12.5,225.71040535611803,324.427155428571,13.2611357095187,47.9817090154778,"38,5976502863","16,9978343801"
2018-01-10,15935554.0981299,720.32570087,347393.0,2092.72891566265,14437.42,0.015074464229056133,12.5,189.93647815356297,328.045760228571,13.4090481407963,48.0184670107077,"39,8440130152","17,3795148175"
2018-01-13,16501289.1137539,528.46632102,265735.0,1783.45637583893,13791.19,0.009424966296392617,12.5,181.35287315378517,344.618609554286,14.0864723339449,50.4443566733747,"41,0450000676","17,6621115451"
2018-01-16,17608758.1817911,606.38246009,303725.0,1910.22012578616,13554.14,0.011583239791876409,12.5,178.26643889750682,357.108807085714,14.5970159235657,52.272638610938,"42,1049709936","18,4393714934"
2018-01-19,18273239.6226134,491.48999429,243619.0,1476.47878787879,11174.82,0.007256745510238527,12.5,146.9223795774957,266.52590390236,15.1346726972256,45.5662496191117,"43,0915766746","19,2627123881"
2018-01-22,18494733.4362209,314.61253947,245562.0,1470.43113772455,11513.42,0.00462616074355282,12.5,151.3423287937274,185.067118578348,16.272001356928,40.5457938012741,"44,0165044759","20,319353556"
2018-01-25,20445148.5647756,220.85446644,236580.0,1497.3417721519,11392.03,0.003306946181669319,12.5,149.73087587901162,156.145220916495,16.6712912108636,38.7563014899437,"44,8936310942","21,3413010049"
2018-01-28,20445148.5647756,155.34485572,213446.0,1350.92405063291,11431.37,0.0020985910173424737,12.5,150.2334198466423,158.5867537013,16.9319684433619,39.3623064649923,"45,6407043766","21,9216150381"
2018-01-31,15139761.9118908,162.20623626,204276.0,1745.94871794872,10082.52,0.002832037702414342,12.5,132.51432884550624,156.644826710907,16.7246330527745,38.8803070322247,"46,4428331221","22,1115236301"
2018-02-03,20445148.5647756,146.92776937,194891.0,1233.48734177215,8852.73,0.0018123354367271284,12.5,116.34173777504483,160.207423349915,17.1050038748025,39.3905735280398,"47,0655262372","22,6040040329"
2018-02-06,24293141.3193202,164.26998571,244120.0,1436.0,6925.46,0.0023589169947956,12.5,91.01771741845766,169.26522347338,18.0720858175079,41.0263533301252,"47,6539837299","22,8246047738"
2018-02-09,19291612.224166,88.36425123,177860.0,1317.48148148148,8245.08,0.0011641826462050209,12.5,108.35044143654005,169.930060479394,18.1430690424184,40.8684668529829,"48,1847662512","23,6329847431"
2018-02-12,23721537.9941597,69.96971094,186918.0,1126.01204819277,8068.02,0.0007878673752700547,12.5,106.02046478406378,142.817267031305,17.936335621028,36.9932829040711,"48,8191991301","24,109322952"
2018-02-15,18720008.8990056,64.08005499,198183.0,1512.84732824427,9471.64,0.0009694333998536741,12.5,124.46700184892475,124.652703256486,18.7667951261721,35.3506778272287,"49,4038661139","24,6646166612"
2018-02-18,23149934.6689992,44.58328081,159495.0,984.537037037037,11085.83,0.0004389389119006759,12.5,145.6729213414682,121.542026819532,19.4514552347711,35.6032392045204,"50,0755112488","25,0258958407"
2018-02-21,25265138.8267172,40.68256761,205201.0,1214.20710059172,11245.98,0.0004939706246236472,12.5,147.77801680917386,118.865834493688,19.0231602936057,34.8193036554136,"50,877700611","25,8052075067"
2018-02-24,21677190.1175976,96.1076690499999,154534.0,1065.75172413793,10171.3,0.0010242691399291496,12.5,133.66183355791654,121.652719225058,19.4691703282846,35.6356642701146,"51,5093543497","25,5073067933"
2018-02-27,23919658.0607974,50.54578675,219624.0,1372.65,10319.46,0.0006938167418238751,12.5,135.60523079659725,124.284235420516,19.8903153495991,36.4065128648692,"52,2540148161","25,7122784268"
2018-03-02,23321666.6092775,42.01376982,195073.0,1250.46794871795,10931.12,0.0005253687256472352,12.5,143.6409537034558,125.431843924413,20.0739773801307,36.9208392524879,"52,9353675362","25,8859174444"
2018-03-05,24372959.7309369,44.53138052,201438.0,1351.93288590604,11516.83,0.0006020343777978361,12.5,151.3384347241955,129.067191317561,20.6557744665464,38.5438278973358,"53,7586812394","26,1971510725"
2018-03-08,26499459.5732334,35.63080068,196422.0,1212.48148148148,9920.46,0.00043201685994857726,12.5,130.35934963924453,133.626996852009,21.3855208394966,40.4730846224162,"54,4012409668","27,0783721572"
2018-03-11,25027267.3747204,39.61038377,150884.0,986.169934640523,8777.37,0.00039062569573546937,12.5,115.33824601397563,133.207332926203,21.3183582762246,40.3459763734674,"55,0662739589","28,0362425234"
2018-03-14,23555075.1762075,37.04036657,191042.0,1326.68055555556,9153.54,0.000491407340990692,12.5,120.28224402032978,133.603123524603,21.3817001778581,40.4658538440326,"55,6187077009","27,8204185544"
2018-03-17,24372959.7309369,21.51541723,154496.0,1036.88590604027,8297.89,0.00022309032888362984,12.5,109.03622055937441,133.728707973592,21.4017985779885,40.503890993343,"56,2173988298","27,8808965431"
2018-03-20,21859737.3155061,31.3790795,195168.0,1536.75590551181,8605.64,0.00048221985731149576,12.5,113.08247188079008,131.239357059018,21.0034055353057,39.7499137836926,"56,7064348176","27,9127606257"
2018-03-23,22892480.8107269,26.25767336,179818.0,1352.01503759398,8725.37,0.00035500769234950846,12.5,114.65461796923017,132.03830751444,21.1312687067955,39.9919007335844,"57,3468686773","28,0025619917"
2018-03-26,25818587.3805191,26.98506764,187850.0,1252.33333333333,8457.96,0.00033794299707826575,12.5,111.14059905373914,131.599068995423,21.0609734466817,39.858863711363,"57,8558910818","28,0957152555"
2018-03-29,26162835.2122593,27.20122872,192411.0,1265.86184210526,7950.61,0.000344329974950257,12.5,104.47389320016926,133.845234375526,21.4204473380117,40.5391846318841,"58,4315182517","27,514824045"
2018-04-01,28274794.2168317,18.28180544,135129.0,834.12962962963,6937.56,0.00015249395600628156,12.5,91.16065050229108,109.892587390258,22.0454265005022,39.4230804233562,"58,8264815427","27,8588401068"
2018-04-04,25656757.7152732,24.81899369,185710.0,1263.33333333333,7426.48,0.00031354662028366584,12.5,97.58639496934708,85.5638874083273,22.56218603991,38.1035167899361,"59,3486473887","28,2476617425"
2018-04-07,31416438.0187018,27.16559493,154639.0,859.105555555556,6634.68,0.00023338113524334843,12.5,87.18132288769887,78.9601233064978,23.140705902338,38.3313011893335,"59,7320425955","28,9277243001"
2018-04-10,28623865.7503728,22.98846383,186415.0,1136.67682926829,6784.41,0.0002613045417603317,12.5,89.14901096436006,78.3654229312375,22.8858464072961,37.92361888717,"60,2424869894","29,5664031018"
2018-04-13,28798401.5171434,36.36336175,217282.0,1316.86060606061,7941.46,0.0004788547859250621,12.5,104.354781909802,81.161627935285,23.7024504126378,39.2767949300906,"60,6642250044","29,7388812512"
2018-04-16,26910340.4324498,25.73063079,196106.0,1390.82269503546,8368.1,0.00035786745260310186,12.5,109.95998199776639,80.6607519474734,23.5561745361429,39.034404480821,"61,2488868703","30,5064560489"
2018-04-19,33971919.1274899,27.6722839,213523.0,1199.56741573034,8175.96,0.0003319477008527929,12.5,107.43496734746982,85.5179714730075,24.9746774404842,41.3849735870365,"61,7142367912","31,2596317332"
2018-04-22,30536556.519092,21.73949684,171870.0,1074.1875,8930.6,0.00023352295761817503,12.5,117.35027627773174,86.0055378717065,25.1170663831659,41.6209230861246,"62,2350090313","32,7887344074"
2018-04-25,23474977.824052,91.73241634,213155.0,1732.9674796748,9658.11,0.0015896929434920924,12.5,126.92370492489536,83.810318326667,24.4759742348832,40.5585837751661,"62,9180601491","33,1010222359"
2018-04-28,25592018.8297784,41.9470722,203681.0,1591.2578125,8928.55,0.0006674860634975156,12.5,117.32741181844607,79.6696394273444,23.2667299308618,38.5547723665319,"63,4872102398","32,7843919928"
2018-05-01,31590148.2430077,31.75790178,199959.0,1265.56329113924,9239.55,0.0004019163469637353,12.5,121.41159065872418,81.3487837624375,23.7571074202086,39.3673658221494,"64,1722494806","31,5581102565"
2018-05-04,27591395.3008549,39.37853649,219069.0,1587.45652173913,9753.35,0.0006251171456759281,12.5,128.165428152012,84.4320075909614,24.5967798226072,40.0137389934138,"64,7397986948","32,1560969362"
2018-05-07,29990647.0661466,35.90014262,205063.0,1367.08666666667,9631.44,0.0004907860630723385,12.5,126.56209059771709,85.0069900564251,24.7012544891684,39.4088361411334,"65,4496470147","33,0631973716"
2018-05-10,30790397.6545772,26.71177891,208961.0,1356.88961038961,9310.37,0.00036244935278003304,12.5,122.34180911390477,85.3354986494318,24.774250711307,39.2484579326464,"66,0031880599","32,7291599447"
2018-05-13,30487010.8112811,23.33858622,158794.0,1072.93243243243,8463.52,0.0002504072608255859,12.5,111.2128806363954,86.7560508133385,25.1866595682787,39.9018141879988,"66,637624401","32,6369818968"
2018-05-16,36872803.6163467,32.35890796,208463.0,1164.59776536313,8471.06,0.00037685111899807207,12.5,111.31308417565624,88.5499698150391,25.7074627487521,40.7268934995063,"67,1379129795","33,2019789298"
2018-05-19,31722970.7090357,31.42390531,173274.0,1125.15584415584,8239.08,0.0003535679070574623,12.5,108.2645734236744,87.9201058339749,25.5246032304054,40.4371994055438,"67,7435500115","34,0623857335"
2018-05-22,31104990.7601584,26.52413321,203337.0,1346.60264900662,8396.63,0.0003571746804319046,12.5,110.33487081569515,90.1202548564635,26.1633414383966,41.4491165762566,"68,236677686","34,0212001943"
2018-05-25,37681533.9302713,30.37696335,196181.0,1114.66477272727,7576.78,0.00033860130948672364,12.5,99.56158606162033,92.8043964065006,26.9425903647834,42.6836370088925,"68,8110917151","34,5199468438"
2018-05-28,33399541.438195,29.12400991,189063.0,1211.94230769231,7344.56,0.000352966197795791,12.5,96.51024351134626,96.694123824683,28.0718400179972,44.4726439914281,"68,8078937086","35,2557566526"
2018-05-31,36396936.1826484,21.6541427,209526.0,1232.50588235294,7386.72,0.0002668885825505998,12.5,97.06357316850949,100.350769117478,29.1334222279775,46.1544492333296,"69,3957532221","36,5253235151"
2018-06-03,34898238.8104217,15.3074038,163443.0,1002.71779141104,7637.14,0.0001534900613057296,12.5,100.35325184301125,98.5038171542208,28.5972227363983,45.3049784083997,"70,0996856891","41,2016155226"
2018-06-06,36103754.4868926,19.4579716,206417.0,1404.19727891156,7619.43,0.00027322830773858416,12.5,100.12149863437584,104.025448081942,30.2002398992866,47.8445487234049,"70,5431095453","43,9195691966"
2018-06-09,35121339.3988139,18.7073671,171306.0,1197.94405594406,7615.54,0.00022410379219808466,12.5,100.069989652969,104.590119723741,30.3641730460415,48.1042588268164,"71,1243213196","44,5453923494"
2018-06-12,35612546.9428532,21.90653344,214595.0,1479.96551724138,6879.31,0.00032420914093495186,12.5,90.39647792834683,99.8825509177673,28.9974910475095,45.9391010768706,"71,1243213196","40,9723829404"
2018-06-15,37577377.1190106,23.19453295,205861.0,1345.49673202614,6637.41,0.00031208168285097625,12.5,87.2177448704836,101.29505160184,29.4075624319972,46.5887542054757,"71,1243213196","39,0385211209"
2018-06-18,40279018.6112271,17.52291191,196305.0,1196.98170731707,6445.79,0.0002097460501519842,12.5,84.69910180031704,109.063702666796,31.6629252319795,50.1617991790442,"71,1243213196","39,1665050558"
2018-06-21,42908653.8315633,73.52012206,198113.0,1165.37058823529,6760.83,0.0008567818789219253,12.5,88.84339533552995,114.185717289306,33.1499274340333,52.5175734889579,"71,1243213196","41,0058210454"
2018-06-24,43161057.6776313,27.03085817,158022.0,924.105263157895,6170.46,0.00024979358302571587,12.5,81.08146465798751,116.137502806316,33.7165617714235,53.4152605356182,"71,1243213196","43,0140150137"
2018-06-27,30540865.3742303,32.15886049,188510.0,1557.93388429752,6097.46,0.0005010137843776775,12.5,80.123835722979,111.565042761427,32.3891039922773,51.3122435197129,"71,1243213196","44,2009490425"
2018-06-30,35588942.2955907,23.60409759,181065.0,1284.14893617021,6223.28,0.00030311176809456316,12.5,81.77588213049363,105.65675769999,31.4258506630619,48.6671046806883,"71,1243213196","43,6707953721"
2018-07-03,30929068.6931155,27.90259772,216747.0,1868.50862068966,6626.44,0.0005213624437945565,12.5,87.075053261532,96.9952334827258,29.6037789359663,44.7499466491048,"71,1243213196","41,9019574962"
2018-07-06,42660784.4042972,21.70281974,200993.0,1256.20625,6555.51,0.0002726321780001137,12.5,86.14128014980922,98.8715701474354,30.3952041858535,45.636638834238,"71,1243213196","40,5366847781"
2018-07-09,36261666.7436526,19.92606527,206546.0,1518.72058823529,6724.04,0.00030262125568069183,12.5,88.35602462110435,103.12428641165,31.702578783046,47.5995860790833,"71,1243213196","41,4219538427"
2018-07-12,37594816.2562869,18.63321237,203535.0,1443.51063829787,6403.18,0.00026897240281758465,12.5,84.13959565938023,107.054785469109,32.9108970207924,49.4138059367844,"71,1243213196","42,5949080591"
2018-07-15,35461777.0360721,15.27821656,161151.0,1211.66165413534,6248.84,0.00018512029149327547,12.5,82.11097361458089,95.3819841484193,30.8440346804062,45.2302010046941,"71,1243213196","43,5200283337"
2018-07-18,44793365.5190113,31.82668475,238769.0,1372.23563218391,7321.62,0.0004367371086823425,12.5,96.20944814145494,93.2551781531071,31.5423903626174,45.6178221697372,"71,1243213196","41,5966873511"
2018-07-21,35268339.5178422,17.37819099,184803.0,1348.92700729927,7334.99,0.00023441911164415836,12.5,96.38357609828591,96.3360326280065,32.4665745088873,47.3532427062558,"71,1243213196","41,5672091607"
2018-07-24,40931868.4915103,29.64295029,259358.0,1631.18238993711,7715.1,0.0004835305849882915,12.5,101.38033548774125,117.131019434003,35.0914368495292,53.9766126109686,"71,7773138076","44,7541842738"
2018-07-27,42991333.5728441,20.72404572,229397.0,1373.63473053892,7939.81,0.0002846726895826846,12.5,104.33147937171734,121.124671402794,35.3984447788841,55.7315042018778,"72,3858630353","47,2256532892"
2018-07-30,39630250.2088953,24.57789474,230924.0,1723.31343283582,8220.91,0.00042355416156266844,12.5,108.02641767907522,121.759612916042,35.3487496368407,56.0010443609496,"73,0392921753","45,837965233"
2018-08-02,45249464.7907536,25.20903778,224873.0,1469.75816993464,7607.7,0.00037051189233346,12.5,99.96814106298145,123.449026995821,35.7711073515544,56.5366275779649,"73,121461379","46,7531414365"
2018-08-05,47319701.7419725,13.6299328,172181.0,1076.13125,7011.28,0.00014667596621479998,12.5,92.12930023964535,131.938531979756,38.0122866236313,59.6490699568074,"73,121461379","48,9507437861"
2018-08-08,46432457.3343105,20.75086011,235311.0,1498.79617834395,6718.23,0.00031101309830217923,12.5,88.2797386377528,132.910460616812,38.0990376617508,59.4033569795682,"73,121461379","51,1296951681"
2018-08-11,52376369.8984008,15.39050663,192438.0,1131.98823529412,6138.96,0.00017421872440376155,12.5,80.6670586812955,123.20583501308,38.3590966596138,57.4476575509164,"73,121461379","51,0012687978"
2018-08-14,43195594.4438796,26.45582537,247622.0,1820.75,6252.13,0.000481694440424275,12.5,82.15615401101441,104.588864200117,39.459787389351,55.2195106973484,"73,121461379","51,4757067704"
2018-08-17,48277429.084336,24.88424895,233794.0,1538.11842105263,6312.75,0.0003827492170405457,12.5,82.95207490956601,85.6957004454456,40.2894562538034,53.1836500039537,"73,121461379","53,2907817741"
2018-08-20,47642199.754279,29.07233893,214983.0,1433.22,6486.58,0.000416670576012546,12.5,85.23650234869663,84.4825619660184,39.7191045390426,52.430763546864,"73,121461379","54,9010988579"
2018-08-23,47324585.0892504,19.30837036,217352.0,1458.73825503356,6354.57,0.00028165858486488114,12.5,83.50093125793633,84.6416555249688,39.7939016753082,52.5294986772512,"73,121461379","53,6905579923"
2018-08-26,57853309.2089489,27.80300602,172747.0,998.537572254335,6738.27,0.00027762346132583464,12.5,88.542834281775,85.9302081583632,40.3997090225148,53.3291879488238,"73,121461379","53,7538735348"
