,,
Bitcoin Energy Consumption,,
DateTime,Estimated TWh per Year,Minimum TWh per Year
2017-02-10 00:00:00,"9,5856594507","3,3310264288"
2017-02-11 00:00:00,"9,5473353682","3,3162273608"
2017-02-12 00:00:00,"9,5787742594","3,1989691439"
2017-02-13 00:00:00,"9,4765061259","3,0451782162"
2017-02-14 00:00:00,"9,5448073164","3,1500624504"
2017-02-15 00:00:00,"9,5690055129","3,3374399026"
2017-02-16 00:00:00,"9,3921701346","3,3303690553"
2017-02-17 00:00:00,"9,3237585051","3,2384480411"
2017-02-18 00:00:00,"9,3269735919","3,1733206449"
2017-02-19 00:00:00,"9,3192393579","3,1892534564"
2017-02-20 00:00:00,"9,2907901658","3,270461299"
2017-02-21 00:00:00,"9,4395852939","3,2077097843"
2017-02-22 00:00:00,"9,5097569652","3,0822067547"
2017-02-23 00:00:00,"9,5071104524","3,1191194105"
2017-02-24 00:00:00,"9,4745546091","3,0305290367"
2017-02-25 00:00:00,"9,6346321225","3,2372399089"
2017-02-26 00:00:00,"9,8269885127","3,3775080007"
2017-02-27 00:00:00,"10,1460764902","3,7835472139"
2017-02-28 00:00:00,"10,1876155181","3,6765005122"
2017-03-01 00:00:00,"10,2335851083","3,6211315286"
2017-03-02 00:00:00,"10,4281107749","3,366434204"
2017-03-03 00:00:00,"10,4217083051","3,3614349597"
2017-03-04 00:00:00,"10,4003413304","3,3338867322"
2017-03-05 00:00:00,"10,4037935851","3,426494697"
2017-03-06 00:00:00,"10,4032792987","3,3454627278"
2017-03-07 00:00:00,"10,4055849796","3,3261694018"
2017-03-08 00:00:00,"10,4254225192","3,2798654194"
2017-03-09 00:00:00,"10,4728032805","3,407201371"
2017-03-10 00:00:00,"10,3719338103","3,4342120274"
2017-03-11 00:00:00,"10,3731992741","3,5383959878"
2017-03-12 00:00:00,"10,3197735086","3,3840493798"
2017-03-13 00:00:00,"10,3008679371","3,5576893138"
2017-03-14 00:00:00,"10,3508854929","3,4419293578"
2017-03-15 00:00:00,"10,4548553798","3,6155692918"
2017-03-16 00:00:00,"10,4575639077","3,3647560538"
2017-03-17 00:00:00,"10,4984953066","3,4380600538"
2017-03-18 00:00:00,"10,4950737515","3,4419547306"
2017-03-19 00:00:00,"10,1341334937","3,7845567061"
2017-03-20 00:00:00,"10,4362316517","3,8044754256"
2017-03-21 00:00:00,"10,7594556767","3,6451256696"
2017-03-22 00:00:00,"10,7977384546","3,4817921696"
2017-03-23 00:00:00,"10,4447634224","3,465857194"
2017-03-24 00:00:00,"10,1755643794","3,465857194"
2017-03-25 00:00:00,"9,5880489236","3,7546084885"
2017-03-26 00:00:00,"9,7260056697","3,6491094135"
2017-03-27 00:00:00,"9,9218319969","3,7048818281"
2017-03-28 00:00:00,"10,4347151466","3,4738246818"
2017-03-29 00:00:00,"10,443764758","3,7128493159"
2017-03-30 00:00:00,"10,4445522597","3,5819535818"
2017-03-31 00:00:00,"10,54137381","3,6151049722"
2017-04-01 00:00:00,"10,7283647969","3,5774476287"
2017-04-02 00:00:00,"10,6691876979","3,6067366736"
2017-04-03 00:00:00,"10,7949431348","3,5774476287"
2017-04-04 00:00:00,"10,8883412103","3,7489977489"
2017-04-05 00:00:00,"10,9200855719","3,8452331822"
2017-04-06 00:00:00,"10,9515344401","3,8703380778"
2017-04-07 00:00:00,"10,9581240274","3,7177023883"
2017-04-08 00:00:00,"10,8529882581","3,765734346"
2017-04-09 00:00:00,"10,9985240733","3,8075758387"
2017-04-10 00:00:00,"11,0028221282","3,8536014807"
2017-04-11 00:00:00,"10,9917086907","3,7615501967"
2017-04-12 00:00:00,"11,0618862393","3,8459678807"
2017-04-13 00:00:00,"11,1884682343","3,7683004509"
2017-04-14 00:00:00,"11,1223779667","3,9732890171"
2017-04-15 00:00:00,"11,0861703101","3,5982035555"
2017-04-16 00:00:00,"11,2012266298","3,5982035555"
2017-04-17 00:00:00,"11,1768359869","3,6374566852"
2017-04-18 00:00:00,"11,1264249329","3,8162764983"
2017-04-19 00:00:00,"11,1198995786","3,73340878"
2017-04-20 00:00:00,"11,0948628905","3,7595775332"
2017-04-21 00:00:00,"11,0978216744","3,6941556503"
2017-04-22 00:00:00,"11,1506575271","3,824999416"
2017-04-23 00:00:00,"11,1201620065","3,8642525457"
2017-04-24 00:00:00,"11,1835434064","4,0125421468"
2017-04-25 00:00:00,"11,2232726732","3,9165900519"
2017-04-26 00:00:00,"11,0294762941","3,7570002491"
2017-04-27 00:00:00,"11,0783932302","3,7767353555"
2017-04-28 00:00:00,"11,1665911864","3,7242806978"
2017-04-29 00:00:00,"11,2551611629","3,8029626843"
2017-04-30 00:00:00,"11,3631044172","3,9209856642"
2017-05-01 00:00:00,"11,4856889501","4,0171525367"
2017-05-02 00:00:00,"11,5731768257","4,1788877313"
2017-05-03 00:00:00,"11,6724322929","4,047751087"
2017-05-04 00:00:00,"11,7342061921","3,9428417716"
2017-05-05 00:00:00,"11,8606944517","3,9166144427"
2017-05-06 00:00:00,"11,8658612567","3,8379324561"
2017-05-07 00:00:00,"12,0406025585","4,0739784159"
2017-05-08 00:00:00,"12,1788476725","4,1657740669"
2017-05-09 00:00:00,"12,4162489738","4,3652165089"
2017-05-10 00:00:00,"12,7603153647","4,0516572935"
2017-05-11 00:00:00,"12,794849418","4,4408790011"
2017-05-12 00:00:00,"12,9649605025","4,3001964562"
2017-05-13 00:00:00,"13,1074826483","4,1032408934"
2017-05-14 00:00:00,"13,1316041524","4,2110975111"
2017-05-15 00:00:00,"13,3053647701","4,3470906379"
2017-05-16 00:00:00,"13,5128407178","4,5768721279"
2017-05-17 00:00:00,"13,5802978225","4,464326092"
2017-05-18 00:00:00,"13,7974337134","4,3095752926"
2017-05-19 00:00:00,"13,6792699865","4,1126197297"
2017-05-20 00:00:00,"13,6000147923","4,1595139113"
2017-05-21 00:00:00,"13,641315877","4,3236435471"
2017-05-22 00:00:00,"13,6860344688","4,3564694742"
2017-05-23 00:00:00,"13,6836959804","4,3173198252"
2017-05-24 00:00:00,"13,7753495547","4,311780152"
2017-05-25 00:00:00,"13,7939760931","4,6810761372"
2017-05-26 00:00:00,"13,7482309257","4,8707146161"
2017-05-27 00:00:00,"13,6764883855","4,7609239178"
2017-05-28 00:00:00,"13,5406574674","4,6611141921"
2017-05-29 00:00:00,"13,4695459502","4,8008478081"
2017-05-30 00:00:00,"13,4278108317","4,7010380824"
2017-05-31 00:00:00,"13,5576894811","5,0104482322"
2017-06-01 00:00:00,"13,4269548439","4,9355909378"
2017-06-02 00:00:00,"13,3947117432","5,165153307"
2017-06-03 00:00:00,"13,5739925789","4,955552883"
2017-06-04 00:00:00,"13,7403344557","4,9682292182"
2017-06-05 00:00:00,"13,9382928841","4,9111541068"
2017-06-06 00:00:00,"14,1784900036","5,7296797913"
2017-06-07 00:00:00,"14,0248536563","4,956627756"
2017-06-08 00:00:00,"14,4860413114","5,4966273395"
2017-06-09 00:00:00,"14,658978961","5,5079957518"
2017-06-10 00:00:00,"14,8051680794","5,9854690677"
2017-06-11 00:00:00,"14,9115392909","5,1839960017"
2017-06-12 00:00:00,"14,6742302552","4,9907329928"
2017-06-13 00:00:00,"14,7107012171","5,0816802911"
2017-06-14 00:00:00,"14,434346086","4,916838313"
2017-06-15 00:00:00,"14,1503592192","4,87704887"
2017-06-16 00:00:00,"13,8863513048","4,8031541901"
2017-06-17 00:00:00,"14,0138772918","5,1587981179"
2017-06-18 00:00:00,"13,9252638857","5,1494696959"
2017-06-19 00:00:00,"13,8671973858","5,1971499709"
2017-06-20 00:00:00,"13,8949810118","5,0123889054"
2017-06-21 00:00:00,"14,2933464365","5,2031100053"
2017-06-22 00:00:00,"13,95638263","5,1852299022"
2017-06-23 00:00:00,"13,8752051576","4,9885487679"
2017-06-24 00:00:00,"13,9852425214","5,1256295584"
2017-06-25 00:00:00,"14,0104384447","5,1852299022"
2017-06-26 00:00:00,"14,0164678108","5,3819110364"
2017-06-27 00:00:00,"13,9089853987","4,9170283555"
2017-06-28 00:00:00,"13,8658912215","4,8693480805"
2017-06-29 00:00:00,"13,8173456033","4,8276278399"
2017-06-30 00:00:00,"13,7186721284","4,8991482524"
2017-07-01 00:00:00,"13,6555293925","5,0310619336"
2017-07-02 00:00:00,"13,6671255271","5,1274902522"
2017-07-03 00:00:00,"13,9629685903","5,7624919385"
2017-07-04 00:00:00,"14,2261362729","6,136371436"
2017-07-05 00:00:00,"14,2999711429","6,0295487225"
2017-07-06 00:00:00,"14,5388457592","5,8099687001"
2017-07-07 00:00:00,"14,5458014851","5,4716967737"
2017-07-08 00:00:00,"14,3178979435","5,2639859417"
2017-07-09 00:00:00,"14,3455170445","5,3411356793"
2017-07-10 00:00:00,"14,4284005034","5,574948149"
2017-07-11 00:00:00,"14,8073553339","5,6395610379"
2017-07-12 00:00:00,"14,8962514812","5,6141270585"
2017-07-13 00:00:00,"14,7032513564","5,6200616537"
2017-07-14 00:00:00,"14,6460684201","5,6861900002"
2017-07-15 00:00:00,"14,5745207598","5,7420598463"
2017-07-16 00:00:00,"14,4890384992","5,8216510915"
2017-07-17 00:00:00,"14,5558187315","5,8854085079"
2017-07-18 00:00:00,"14,5586301359","5,9209344457"
2017-07-19 00:00:00,"14,5940836745","5,8965207334"
2017-07-20 00:00:00,"14,5329350718","5,9262604248"
2017-07-21 00:00:00,"14,4919356477","5,9339123522"
2017-07-22 00:00:00,"14,5484399239","6,0261345047"
2017-07-23 00:00:00,"14,6193266193","6,1137208711"
2017-07-24 00:00:00,"14,7099098173","6,1964947997"
2017-07-25 00:00:00,"14,6840375543","6,3148807675"
2017-07-26 00:00:00,"14,6330379666","6,4563664362"
2017-07-27 00:00:00,"14,7055362969","6,5266280269"
2017-07-28 00:00:00,"14,7649879463","6,5148712939"
2017-07-29 00:00:00,"14,8687174842","6,4742679815"
2017-07-30 00:00:00,"14,9234784459","6,4957080306"
2017-07-31 00:00:00,"14,9575101666","6,5483844745"
2017-08-01 00:00:00,"15,0484742201","6,5519666885"
2017-08-02 00:00:00,"15,132729252","6,4934462738"
2017-08-03 00:00:00,"15,2117646495","6,4513251463"
2017-08-04 00:00:00,"15,3113718677","6,4896305293"
2017-08-05 00:00:00,"15,4178965216","6,5122711687"
2017-08-06 00:00:00,"15,4612465116","6,4968343691"
2017-08-07 00:00:00,"15,4363806269","6,5421156478"
2017-08-08 00:00:00,"15,4229296752","6,6090084458"
2017-08-09 00:00:00,"15,4293017939","6,6944254033"
2017-08-10 00:00:00,"15,405256822","6,7300242366"
2017-08-11 00:00:00,"15,4948487507","6,7539902001"
2017-08-12 00:00:00,"15,6551215439","6,8064208483"
2017-08-13 00:00:00,"15,7679274783","6,7747847579"
2017-08-14 00:00:00,"15,914245438","6,6464605336"
2017-08-15 00:00:00,"16,016425375","6,574967392"
2017-08-16 00:00:00,"15,9861745554","6,4866051772"
2017-08-17 00:00:00,"16,0225722144","6,498894455"
2017-08-18 00:00:00,"16,0411926992","6,4635503655"
2017-08-19 00:00:00,"15,9565704797","6,4845359186"
2017-08-20 00:00:00,"16,0565665125","6,5728961423"
2017-08-21 00:00:00,"16,1010271762","6,754034601"
2017-08-22 00:00:00,"16,0281257465","6,8412903219"
2017-08-23 00:00:00,"16,0500329136","6,8390813163"
2017-08-24 00:00:00,"16,1495762214","6,6370666738"
2017-08-25 00:00:00,"16,224660432","6,6361701001"
2017-08-26 00:00:00,"16,2549128603","6,4287457574"
2017-08-27 00:00:00,"16,3037507989","6,2731828644"
2017-08-28 00:00:00,"16,3615531745","5,8645376867"
2017-08-29 00:00:00,"16,2240434927","5,5677885437"
2017-08-30 00:00:00,"16,2477428648","5,4834952086"
2017-08-31 00:00:00,"16,3741001603","5,5975533552"
2017-09-01 00:00:00,"16,3684400897","5,6166793917"
2017-09-02 00:00:00,"16,2587894215","5,8185653327"
2017-09-03 00:00:00,"16,3624128255","6,0884549592"
2017-09-04 00:00:00,"16,3273255222","6,4454743076"
2017-09-05 00:00:00,"16,54649728","7,0870158979"
2017-09-06 00:00:00,"16,6477116077","7,7333503696"
2017-09-07 00:00:00,"16,6438559391","7,8491698909"
2017-09-08 00:00:00,"16,6930417754","7,893418892"
2017-09-09 00:00:00,"16,6972213287","8,1609684845"
2017-09-10 00:00:00,"16,5699723861","8,3548113367"
2017-09-11 00:00:00,"16,6511569662","8,4955428477"
2017-09-12 00:00:00,"16,7315540521","8,5614667864"
2017-09-13 00:00:00,"16,8026273856","8,5767375601"
2017-09-14 00:00:00,"16,859033976","8,6985599496"
2017-09-15 00:00:00,"16,9455746338","8,9162772938"
2017-09-16 00:00:00,"17,0754450425","8,9425317748"
2017-09-17 00:00:00,"17,1635778722","8,976238721"
2017-09-18 00:00:00,"17,3017089838","8,9928270537"
2017-09-19 00:00:00,"17,4374513845","9,0761151075"
2017-09-20 00:00:00,"17,5442110655","9,2214372389"
2017-09-21 00:00:00,"17,680440124","9,4618063628"
2017-09-22 00:00:00,"17,773969887","9,4553051089"
2017-09-23 00:00:00,"17,9070478265","9,4237812778"
2017-09-24 00:00:00,"18,0005380071","9,4300157647"
2017-09-25 00:00:00,"18,1357727338","9,6154197078"
2017-09-26 00:00:00,"18,2736796454","9,7801337834"
2017-09-27 00:00:00,"18,3814791153","9,8022947785"
2017-09-28 00:00:00,"18,5309774129","9,6379969582"
2017-09-29 00:00:00,"18,6404196528","9,6437800167"
2017-09-30 00:00:00,"18,7918963399","9,6532835184"
2017-10-01 00:00:00,"18,9044957894","9,6835263643"
2017-10-02 00:00:00,"19,0581232349","9,6511168976"
2017-10-03 00:00:00,"19,2105477662","9,8269471228"
2017-10-04 00:00:00,"19,3236879226","10,0477588958"
2017-10-05 00:00:00,"19,4773039376","10,3555828835"
2017-10-06 00:00:00,"19,5919885908","10,6755780714"
2017-10-07 00:00:00,"19,750245311","11,0970751991"
2017-10-08 00:00:00,"19,8700158022","11,3037037188"
2017-10-09 00:00:00,"20,0336182884","11,2168503448"
2017-10-10 00:00:00,"20,1707830912","10,8992160833"
2017-10-11 00:00:00,"20,3313532894","10,7190115695"
2017-10-12 00:00:00,"20,5165891626","10,5499030573"
2017-10-13 00:00:00,"20,6688713476","10,3431165523"
2017-10-14 00:00:00,"20,8715635616","10,0635006275"
2017-10-15 00:00:00,"21,0334375165","9,8286788842"
2017-10-16 00:00:00,"21,2400444033","9,9129174377"
2017-10-17 00:00:00,"21,3937357292","9,946726398"
2017-10-18 00:00:00,"21,5933697363","10,0614032492"
2017-10-19 00:00:00,"21,7527144193","10,1649325155"
2017-10-20 00:00:00,"21,9650296118","10,2293186402"
2017-10-21 00:00:00,"22,1348019856","10,1568091795"
2017-10-22 00:00:00,"22,3450275078","10,3027770916"
2017-10-23 00:00:00,"22,5041971647","10,3610762085"
2017-10-24 00:00:00,"22,7069563419","10,5491318078"
2017-10-25 00:00:00,"22,9103274942","10,5015384419"
2017-10-26 00:00:00,"23,0723615811","10,4728236046"
2017-10-27 00:00:00,"23,2788985638","10,5780942456"
2017-10-28 00:00:00,"23,4329098469","10,9023766776"
2017-10-29 00:00:00,"23,6465750552","11,5794306466"
2017-10-30 00:00:00,"23,8176047613","12,2388978767"
2017-10-31 00:00:00,"24,0535214578","12,4342150977"
2017-11-01 00:00:00,"24,250117448","12,5920213648"
2017-11-02 00:00:00,"24,5150279979","12,6207672538"
2017-11-03 00:00:00,"24,7341289566","12,6105264816"
2017-11-04 00:00:00,"25,0213842188","12,554290977"
2017-11-05 00:00:00,"25,2546483495","11,9938851962"
2017-11-06 00:00:00,"25,5408687046","11,4144487762"
2017-11-07 00:00:00,"25,7566640154","11,2401897091"
2017-11-08 00:00:00,"26,0464197738","11,2350070154"
2017-11-09 00:00:00,"26,2743971981","11,3639687452"
2017-11-10 00:00:00,"26,5577631567","11,465225107"
2017-11-11 00:00:00,"26,7769677292","11,4597223846"
2017-11-12 00:00:00,"27,0543363021","11,5868027713"
2017-11-13 00:00:00,"27,2821162484","12,0808552576"
2017-11-14 00:00:00,"27,6011004351","12,4515696431"
2017-11-15 00:00:00,"27,8908759513","12,7151787145"
2017-11-16 00:00:00,"28,2477155534","12,5337364247"
2017-11-17 00:00:00,"28,475893483","12,3859678539"
2017-11-18 00:00:00,"28,6707763376","12,2444793426"
2017-11-19 00:00:00,"28,8557823291","11,9967533412"
2017-11-20 00:00:00,"29,0519643074","11,5859267915"
2017-11-21 00:00:00,"29,2436359438","11,339460102"
2017-11-22 00:00:00,"29,5179213869","11,2899294606"
2017-11-23 00:00:00,"29,8636233989","11,5840550782"
2017-11-24 00:00:00,"30,1331486152","11,9072889056"
2017-11-25 00:00:00,"30,1560566163","12,1395997949"
2017-11-26 00:00:00,"30,1379703855","12,2651443759"
2017-11-27 00:00:00,"30,2255899141","12,2891071776"
2017-11-28 00:00:00,"30,2454332975","12,2629532921"
2017-11-29 00:00:00,"30,2868941303","12,1727732792"
2017-11-30 00:00:00,"30,59224177","12,0955990845"
2017-12-01 00:00:00,"30,9898774289","12,0235277786"
2017-12-02 00:00:00,"31,0489189082","12,0200320697"
2017-12-03 00:00:00,"31,252902547","12,2036451524"
2017-12-04 00:00:00,"31,6024498064","12,3167006924"
2017-12-05 00:00:00,"31,9605762475","12,4617924328"
2017-12-06 00:00:00,"32,3625861239","12,5637572485"
2017-12-07 00:00:00,"32,5559422719","12,686544833"
2017-12-08 00:00:00,"32,5296010172","12,7009941525"
2017-12-09 00:00:00,"32,5617337032","13,0755061179"
2017-12-10 00:00:00,"32,5649647164","13,2637479411"
2017-12-11 00:00:00,"32,6843085403","13,3435722957"
2017-12-12 00:00:00,"32,7145632253","13,5333608287"
2017-12-13 00:00:00,"32,7284768198","13,7469539966"
2017-12-14 00:00:00,"33,1756918436","13,9624847439"
2017-12-15 00:00:00,"33,7338525291","14,2276696333"
2017-12-16 00:00:00,"34,3417360213","14,2423130198"
2017-12-17 00:00:00,"34,9601172497","14,4310537671"
2017-12-18 00:00:00,"34,8629571807","14,679047688"
2017-12-19 00:00:00,"35,1367453095","14,7664646974"
2017-12-20 00:00:00,"35,767078665","14,822561978"
2017-12-21 00:00:00,"36,3184316769","15,3614042923"
2017-12-22 00:00:00,"36,7493669682","15,7652010315"
2017-12-23 00:00:00,"37,0193615743","15,8789542868"
2017-12-24 00:00:00,"37,1260398221","15,8199311181"
2017-12-25 00:00:00,"37,1699792051","15,8093867778"
2017-12-26 00:00:00,"37,1561174271","15,9560150071"
2017-12-27 00:00:00,"37,1082415623","16,0506901115"
2017-12-28 00:00:00,"36,9487677807","15,6208247793"
2017-12-29 00:00:00,"36,8065601468","15,3423793666"
2017-12-30 00:00:00,"36,631919506","15,3145931048"
2017-12-31 00:00:00,"36,6776496472","15,525524323"
2018-01-01 00:00:00,"36,7950512819","15,6865537034"
2018-01-02 00:00:00,"36,9645251843","15,7044329224"
2018-01-03 00:00:00,"37,2159417165","15,9532311073"
2018-01-04 00:00:00,"37,4856629941","16,3150911716"
2018-01-05 00:00:00,"37,8028523314","16,5891475981"
2018-01-06 00:00:00,"38,2097010497","16,8962117432"
2018-01-07 00:00:00,"38,5976502863","16,9978343801"
2018-01-08 00:00:00,"39,0265436121","17,2025948337"
2018-01-09 00:00:00,"39,4402789802","17,3508013963"
2018-01-10 00:00:00,"39,8440130152","17,3795148175"
2018-01-11 00:00:00,"40,2397317186","17,3598359871"
2018-01-12 00:00:00,"40,6372987821","17,5132031377"
2018-01-13 00:00:00,"41,0450000676","17,6621115451"
2018-01-14 00:00:00,"41,4235024804","17,8365232809"
2018-01-15 00:00:00,"41,7921787671","17,9453068406"
2018-01-16 00:00:00,"42,1049709936","18,4393714934"
2018-01-17 00:00:00,"42,3836365711","18,8131475339"
2018-01-18 00:00:00,"42,6910487781","18,9869605491"
2018-01-19 00:00:00,"43,0915766746","19,2627123881"
2018-01-20 00:00:00,"43,4363443128","19,5378034314"
2018-01-21 00:00:00,"43,73848531","19,8828829148"
2018-01-22 00:00:00,"44,0165044759","20,319353556"
2018-01-23 00:00:00,"44,2755960651","20,4699234993"
2018-01-24 00:00:00,"44,5404469935","20,8414752704"
2018-01-25 00:00:00,"44,8936310942","21,3413010049"
2018-01-26 00:00:00,"45,15081238","21,5078457841"
2018-01-27 00:00:00,"45,4092884111","21,5772808748"
2018-01-28 00:00:00,"45,6407043766","21,9216150381"
2018-01-29 00:00:00,"45,9258533606","22,1965111226"
2018-01-30 00:00:00,"46,1587352628","22,1339641871"
2018-01-31 00:00:00,"46,4428331221","22,1115236301"
2018-02-01 00:00:00,"46,6776889187","22,1971955996"
2018-02-02 00:00:00,"46,8647605547","22,5052139761"
2018-02-03 00:00:00,"47,0655262372","22,6040040329"
2018-02-04 00:00:00,"47,2599502577","22,3649445063"
2018-02-05 00:00:00,"47,4172538719","22,4224649263"
2018-02-06 00:00:00,"47,6539837299","22,8246047738"
2018-02-07 00:00:00,"47,8257165759","23,1177737247"
2018-02-08 00:00:00,"48,0036424438","23,1630938831"
2018-02-09 00:00:00,"48,1847662512","23,6329847431"
2018-02-10 00:00:00,"48,3662388052","24,049098905"
2018-02-11 00:00:00,"48,5399164212","24,2282126323"
2018-02-12 00:00:00,"48,8191991301","24,109322952"
2018-02-13 00:00:00,"48,9997560983","24,1091504633"
2018-02-14 00:00:00,"49,1939228323","24,1055303492"
2018-02-15 00:00:00,"49,4038661139","24,6646166612"
2018-02-16 00:00:00,"49,6179060858","24,5780340951"
2018-02-17 00:00:00,"49,8486136575","24,7760011907"
2018-02-18 00:00:00,"50,0755112488","25,0258958407"
2018-02-19 00:00:00,"50,4065122665","25,4396958774"
2018-02-20 00:00:00,"50,649391057","25,72023291"
2018-02-21 00:00:00,"50,877700611","25,8052075067"
2018-02-22 00:00:00,"51,0913410661","25,465254701"
2018-02-23 00:00:00,"51,3034706801","25,5068537066"
2018-02-24 00:00:00,"51,5093543497","25,5073067933"
2018-02-25 00:00:00,"51,8157279634","25,8057852576"
2018-02-26 00:00:00,"52,0307087156","25,7491939584"
2018-02-27 00:00:00,"52,2540148161","25,7122784268"
2018-02-28 00:00:00,"52,4759997232","25,7130470579"
2018-03-01 00:00:00,"52,6936405219","25,9267629594"
2018-03-02 00:00:00,"52,9353675362","25,8859174444"
2018-03-03 00:00:00,"53,2801880632","25,9495341617"
2018-03-04 00:00:00,"53,5175587398","25,9056281652"
2018-03-05 00:00:00,"53,7586812394","26,1971510725"
2018-03-06 00:00:00,"53,9878317093","26,315133867"
2018-03-07 00:00:00,"54,2027222601","26,8753012831"
2018-03-08 00:00:00,"54,4012409668","27,0783721572"
2018-03-09 00:00:00,"54,6899046987","27,4289704478"
2018-03-10 00:00:00,"54,8769749436","27,7375617314"
2018-03-11 00:00:00,"55,0662739589","28,0362425234"
2018-03-12 00:00:00,"55,2590777103","28,0404244839"
2018-03-13 00:00:00,"55,4455428219","28,0376709127"
2018-03-14 00:00:00,"55,6187077009","27,8204185544"
2018-03-15 00:00:00,"55,7830945106","27,9971447141"
2018-03-16 00:00:00,"56,0579081017","28,0625145296"
2018-03-17 00:00:00,"56,2173988298","27,8808965431"
2018-03-18 00:00:00,"56,3704104995","27,5998689639"
2018-03-19 00:00:00,"56,5348147929","27,6992206817"
2018-03-20 00:00:00,"56,7064348176","27,9127606257"
2018-03-21 00:00:00,"56,8863034386","28,192602232"
2018-03-22 00:00:00,"57,1741312907","28,1091119144"
2018-03-23 00:00:00,"57,3468686773","28,0025619917"
2018-03-24 00:00:00,"57,5155371633","28,0843740291"
2018-03-25 00:00:00,"57,6926136685","28,1288488925"
2018-03-26 00:00:00,"57,8558910818","28,0957152555"
2018-03-27 00:00:00,"58,0132453792","27,8460149719"
2018-03-28 00:00:00,"58,2870164782","27,6518795405"
2018-03-29 00:00:00,"58,4315182517","27,514824045"
2018-03-30 00:00:00,"58,5641984618","27,5302652876"
2018-03-31 00:00:00,"58,6977569577","27,5434949174"
2018-04-01 00:00:00,"58,8264815427","27,8588401068"
2018-04-02 00:00:00,"58,9587829437","27,9165965461"
2018-04-03 00:00:00,"59,0985470783","28,1617849451"
2018-04-04 00:00:00,"59,3486473887","28,2476617425"
2018-04-05 00:00:00,"59,4766048097","28,5845454638"
2018-04-06 00:00:00,"59,6017132499","28,7755054017"
2018-04-07 00:00:00,"59,7320425955","28,9277243001"
2018-04-08 00:00:00,"59,865181606","28,8332047715"
2018-04-09 00:00:00,"59,9950810764","29,1803355632"
2018-04-10 00:00:00,"60,2424869894","29,5664031018"
2018-04-11 00:00:00,"60,3717394863","29,9800731022"
2018-04-12 00:00:00,"60,5117893379","29,6603477814"
2018-04-13 00:00:00,"60,6642250044","29,7388812512"
2018-04-14 00:00:00,"60,8179242105","29,8411974963"
2018-04-15 00:00:00,"60,975829867","30,0749022611"
2018-04-16 00:00:00,"61,2488868703","30,5064560489"
2018-04-17 00:00:00,"61,4013024866","30,7627850931"
2018-04-18 00:00:00,"61,5552528556","31,1514437528"
2018-04-19 00:00:00,"61,7142367912","31,2596317332"
2018-04-20 00:00:00,"61,8816308796","31,600424319"
2018-04-21 00:00:00,"62,0570379256","32,1829676319"
2018-04-22 00:00:00,"62,2350090313","32,7887344074"
2018-04-23 00:00:00,"62,5399246677","32,7766064678"
2018-04-24 00:00:00,"62,7318380459","32,9098569263"
2018-04-25 00:00:00,"62,9180601491","33,1010222359"
2018-04-26 00:00:00,"63,1032363594","33,406836709"
2018-04-27 00:00:00,"63,2955860841","33,1810019899"
2018-04-28 00:00:00,"63,4872102398","32,7843919928"
2018-04-29 00:00:00,"63,804698275","32,3852002314"
2018-04-30 00:00:00,"63,9923419883","31,8414831773"
2018-05-01 00:00:00,"64,1722494806","31,5581102565"
2018-05-02 00:00:00,"64,3551569177","31,5275354189"
2018-05-03 00:00:00,"64,5446586459","31,7854036829"
2018-05-04 00:00:00,"64,7397986948","32,1560969362"
2018-05-05 00:00:00,"64,9387225715","32,4953937565"
2018-05-06 00:00:00,"65,2604255116","32,6604748701"
2018-05-07 00:00:00,"65,4496470147","33,0631973716"
2018-05-08 00:00:00,"65,634449608","33,2281694072"
2018-05-09 00:00:00,"65,8184853942","33,126213799"
2018-05-10 00:00:00,"66,0031880599","32,7291599447"
2018-05-11 00:00:00,"66,1738357353","32,6167184217"
2018-05-12 00:00:00,"66,4663322104","32,5119805871"
2018-05-13 00:00:00,"66,637624401","32,6369818968"
2018-05-14 00:00:00,"66,8072463688","32,8357193621"
2018-05-15 00:00:00,"66,9757881711","33,0390381335"
2018-05-16 00:00:00,"67,1379129795","33,2019789298"
2018-05-17 00:00:00,"67,2975140587","33,3832387978"
2018-05-18 00:00:00,"67,5838640582","33,5056509989"
2018-05-19 00:00:00,"67,7435500115","34,0623857335"
2018-05-20 00:00:00,"67,9095598429","34,0970505217"
2018-05-21 00:00:00,"68,0757287882","34,1303468384"
2018-05-22 00:00:00,"68,236677686","34,0212001943"
2018-05-23 00:00:00,"68,3869402832","34,1751830623"
2018-05-24 00:00:00,"68,5305001304","34,4065922767"
2018-05-25 00:00:00,"68,8110917151","34,5199468438"
2018-05-26 00:00:00,"68,9554814508","34,1772161578"
2018-05-27 00:00:00,"69,0981038022","34,6242214491"
2018-05-28 00:00:00,"68,8078937086","35,2557566526"
2018-05-29 00:00:00,"69,1086059366","35,7719452315"
2018-05-31 00:00:00,"69,3957532221","36,5253235151"
2018-06-01 00:00:00,"69,6602748819","36,9415963997"
2018-06-02 00:00:00,"69,9490533036","39,0552921256"
2018-06-03 00:00:00,"70,0996856891","41,2016155226"
2018-06-04 00:00:00,"70,2478007512","43,7496914579"
2018-06-05 00:00:00,"70,3939836734","43,8028922437"
2018-06-06 00:00:00,"70,5431095453","43,9195691966"
2018-06-07 00:00:00,"70,6935131093","44,0553566386"
2018-06-08 00:00:00,"70,8421052097","45,5367115297"
